ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText,color
319.0,Mg,MGC,C GT,GT,MG MGC GT,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,mehrfarbig,48800,"\"Ab MFK\"",4,Schaltgetriebe,Grey
361.0,Mercedes-benz,SLK 350,SLK 350,SLK 350,MERCEDES-BENZ SLK 350,Cabriolet,3498,Zuzwil,255 g/km,Occasion,null,10.6 l/100km,2,Hinterradantrieb,3,2008,Benzin,272,schwarz,70400,"\"Ab MFK\"",2,Automatik-Getriebe,Grey
385.0,Mercedes-benz,S 600,S 600,S 600,MERCEDES-BENZ S 600,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1996,Benzin,394,schwarz,88500,"\"Ab MFK\"",4,Automat,Green
398.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4966,Zuzwil,300 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,1999,Benzin,306,schwarz,16300,"\"Ab MFK\"",0,Automat,Green
40.0,Mercedes-benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,6,1998,Benzin,354,schwarz,49900,"\"Ab MFK\"",5,Automat,Beige
521.0,Mercedes-benz,500,500 SE,500 SE,MERCEDES-BENZ 500 SE,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1991,Benzin,320,grau,156300,"\"Ab MFK\"",5,Automat,Black
54.0,Land Rover,RANGE ROVER SPORT,Range Rover Sport 4.2 V8 SC,Range Rover Sport 4.2 V8 SC,LAND ROVER Range Rover Sport 4.2 V8 SC,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,6,2006,Benzin,390,schwarz,49900,null,5,Automat,Blue
564.0,Jaguar,E,E E-Type III,E-Type III,JAGUAR E E-Type III,Cabriolet,5343,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1974,Benzin,269,schwarz,49200,"\"Ab MFK\"",2,Automat,Black
580.0,Mercedes-benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,6,2000,Benzin,367,schwarz,103800,"\"Ab MFK\"",4,Automat,Black
738.0,BMW,M5,M5,M5,BMW M5,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,1,2012,Benzin,560,schwarz,12000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Black
780.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,6,2003,Benzin,450,braun,41100,"\"Ab MFK\"",5,Automat sequentiell,Black
787.0,Ferrari,612,612,612,FERRARI 612,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,4,2005,Benzin,540,beige,36000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Black
80.0,Lancia,DELTA,DELTA Integrale EVO,Integrale EVO,LANCIA DELTA Integrale EVO,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1995,Benzin,212,beige,68000,"\"Ab MFK\"",5,Schaltgetriebe,Blue
820.0,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,2,1995,Benzin,272,blau,134100,"\"Ab MFK\"",4,Schaltgetriebe manuell,Black
891.0,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,5,2001,Benzin,400,schwarz,41000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Silver
1097.0,Ferrari,599,599 GTB,599 GTB,FERRARI 599 GTB,Coupé,5999,Zuzwil,490 g/km,Occasion,G,21.3 l/100km,2,Hinterradantrieb,4,2007,Benzin,620,beige,22000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,White
1139.0,Mini,MINI,1000,1000,MINI MINI 1000,Limousine,998,Safenwil,null,Oldtimer,null,null,2,Vorderradantrieb,7,1976,Benzin,40,braun,44300,"\"Ab MFK\"",4,Schaltgetriebe manuell,White
125.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,mehrfarbig,114200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat,Blue
168.0,Subaru,IMPREZA,Impreza 2.5T WRX,Impreza 2.5T WRX,SUBARU Impreza 2.5T WRX,Limousine,2457,Zuzwil,244 g/km,Occasion,G,10.3 l/100km,4,Allrad,4,2006,Benzin,230,schwarz,161500,"\"Ab MFK\"",5,Schaltgetriebe manuell,Blue
280.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,schwarz,59900,"\"Ab MFK\"",5,Automat sequentiell,Grey
315.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,4,2003,Benzin,450,schwarz,127000,"\"Ab MFK\"",5,Automat sequentiell,Grey
351.0,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,11,1999,Benzin,300,schwarz,47700,"\"Ab MFK\"",4,Schaltgetriebe manuell,Grey
406.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,anthrazit,43900,"\"Ab MFK\"",4,Automat sequentiell,Green
416.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2004,Benzin,306,anthrazit,7600,"\"Ab MFK\"",2,Automat sequentiell,Green
432.0,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,Cabriolet,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,3,2003,Benzin,400,schwarz,53600,"\"Ab MFK\"",2,Automatik-Getriebe,Green
495.0,Ferrari,F430,F430,F430,FERRARI F430,Coupé,4308,Zuzwil,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,3,2006,Benzin,486,rot,4400,"\"Ab MFK\"",2,Automatik-Getriebe,Red
555.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,grau,15900,"\"Ab MFK\"",5,Automat sequentiell,Black
607.0,Mercedes-benz,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,197,schwarz,38700,"\"Ab MFK\"",2,Automatik-Getriebe,Black
630.0,Lamborghini,GALLARDO,Gallardo Superleggera,Gallardo Superleggera,LAMBORGHINI Gallardo Superleggera,Coupé,4961,Zuzwil,400 g/km,Occasion,G,17.0 l/100km,2,Allrad,6,2007,Benzin,530,schwarz,42000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Black
685.0,Renault,R12,R12 Gordini,Gordini,RENAULT R12 Gordini,Limousine,1565,Zuzwil,null,Occasion,null,null,4,null,4,1972,Benzin,0,schwarz,14873,"\"Ab MFK\"",0,null,Black
766.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,11,1995,Benzin,226,grau,70400,"\"Ab MFK\"",5,Automat,Black
791.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,8,1997,Benzin,320,grau,39800,"\"Ab MFK\"",2,Automat,Black
946.0,Chrysler,VIPER,Viper GTS,Viper GTS,CHRYSLER Viper GTS,Coupé,7990,Zuzwil,483 g/km,Occasion,null,18.8 l/100km,2,Hinterradantrieb,12,2000,Benzin,389,schwarz,66900,"\"Ab MFK\"",2,Schaltgetriebe manuell,Silver
949.0,Ford,"",RS200 EVO Gruppe B,RS200 EVO Gruppe B,FORD RS200 EVO Gruppe B,Coupé,2100,Zuzwil,null,Occasion,null,null,2,Allrad,8,1986,Benzin,600,null,1000,null,2,Schaltgetriebe,Silver
967.0,BMW,330,330xi,330xi,BMW 330xi,Limousine,2979,Zuzwil,229 g/km,Occasion,null,9.6 l/100km,4,Allrad,11,2001,Benzin,231,null,124800,"\"Ab MFK\"",5,Automatik-Getriebe,Silver
983.0,Mercedes-benz,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,4,2005,Benzin,306,grau,78700,"\"Ab MFK\"",4,Automat sequentiell,Silver
1059.0,Mercedes-benz,ML 350,ML 350 Inspiration,ML 350 Inspiration,MERCEDES-BENZ ML 350 Inspiration,SUV / Geländewagen,3724,Zuzwil,305 g/km,Occasion,G,12.7 l/100km,5,Allrad,10,2003,Benzin,235,schwarz,126300,"\"Ab MFK\"",5,Automat,Silver
176.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,3,2005,Benzin,400,braun,8000,"\"Ab MFK\"",2,Automatik-Getriebe,Blue
178.0,Ferrari,575M,575M,575M,FERRARI 575M,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,7,2002,Benzin,517,bordeaux,51200,"\"Ab MFK\"",2,Automatik-Getriebe,Blue
200.0,Porsche,911,911 Turbo S Cabrio,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,Cabriolet,3800,Zuzwil,231 g/km,Neu,G,9.9 l/100km,2,Allrad,5,2014,Benzin,560,schwarz,450,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Purple
206.0,Bentley,"",T 2,T 2,BENTLEY T 2,Limousine,6744,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,2,1979,Benzin,196,mehrfarbig,175100,"\"Ab MFK\"",5,Automatik-Getriebe,Purple
219.0,Daewoo,TACUMA,Tacuma 2000i CDX,Tacuma 2000i CDX,DAEWOO Tacuma 2000i CDX,Kompaktvan / Minivan,1998,Zuzwil,236 g/km,Occasion,G,9.0 l/100km,5,Vorderradantrieb,10,2003,Benzin,121,grau,103000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Yellow
238.0,Daimler,XJ,Six 4.0,Six 4.0,DAIMLER Six 4.0,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1996,Benzin,241,beige,94800,"\"Ab MFK\"",5,Automat,Gold
433.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,schwarz,47500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Green
561.0,BMW,540,540i,540i,BMW 540i,Limousine,4398,Zuzwil,292 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,11,1998,Benzin,286,schwarz,93000,"\"Ab MFK\"",5,Automatik-Getriebe,Black
571.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,8,2003,Benzin,450,beige,114000,"\"Ab MFK\"",5,Automat sequentiell,Black
587.0,Ford,ESCORT,Escort 2.0i RS Cosworth,Escort 2.0i RS Cosworth,FORD Escort 2.0i RS Cosworth,Limousine,1992,Zuzwil,null,Occasion,null,null,3,Allrad,4,1994,Benzin,220,mehrfarbig,11000,"\"Ab MFK\", \"Tuning\"",5,Schaltgetriebe manuell,Black
588.0,Mercedes-benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,schwarz,63400,"\"Ab MFK\"",5,Automat,Black
612.0,Mercedes-benz,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,null,27800,"\"Ab MFK\"",4,Automat,Black
69.0,Bentley,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,2,1999,Benzin,354,grau,44600,"\"Ab MFK\"",5,Automat,Blue
770.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,21400,"\"Ab MFK\"",5,Automat sequentiell,Black
932.0,Fiat,STILO,Stilo 1.8 16V Swiss,Stilo 1.8 16V Swiss,FIAT Stilo 1.8 16V Swiss,Limousine,1747,Zuzwil,190 g/km,Occasion,G,8.0 l/100km,3,Vorderradantrieb,8,2006,Benzin,133,anthrazit,28800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver
1022.0,Maserati,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,braun,62300,"\"Ab MFK\"",4,Automatik-Getriebe,Silver
1042.0,Toyota,CELICA,CELICA 1600 GT DOHC,1600 GT DOHC,TOYOTA CELICA 1600 GT DOHC,Coupé,1588,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,10,1981,Benzin,107,beige,79300,"\"Ab MFK\"",5,Schaltgetriebe,Silver
1129.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,Limousine,4170,Zuzwil,322 g/km,Occasion,null,13.4 l/100km,4,Allrad,3,1996,Benzin,300,blau,143700,"\"Ab MFK\"",5,Automat sequentiell,White
127.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,schwarz,64500,"\"Ab MFK\"",5,Automat sequentiell,Blue
163.0,Mercedes-benz,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2013,Benzin,525,schwarz,25100,"\"Ab MFK\"",5,Automat sequentiell,Blue
190.0,Mercedes-benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2003,Benzin,500,anthrazit,32500,"\"Ab MFK\", \"Tuning\"",2,Automat,Blue
34.0,Mercedes-benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,612,schwarz,97300,"\"Ab MFK\"",5,Automat sequentiell,Other
362.0,Austin-healey,"",BT7 3000 Mk I,BT7 3000 Mk I,AUSTIN-HEALEY BT7 3000 Mk I,Cabriolet,2912,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1960,Benzin,112,schwarz,9999,"\"Ab MFK\"",2,Schaltgetriebe,Grey
382.0,BMW,M3,M3,M3,BMW M3,Limousine,2301,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1987,Benzin,195,mehrfarbig,195800,"\"Ab MFK\"",4,Schaltgetriebe manuell,Green
447.0,Mercedes-benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2004,Benzin,600,schwarz,20900,"\"Ab MFK\"",2,Automat,Red
509.0,BMW,135,135i,135i,BMW 135i,Cabriolet,2979,Zuzwil,225 g/km,Occasion,G,9.4 l/100km,2,Hinterradantrieb,10,2008,Benzin,306,braun,25700,"\"Ab MFK\"",4,Automat sequentiell,Black
524.0,Audi,S6,S6 Avant quattro 4.2,S6 Avant quattro 4.2,AUDI S6 Avant quattro 4.2,Kombi,4170,Zuzwil,353 g/km,Occasion,null,14.9 l/100km,5,Allrad,6,1997,Benzin,290,beige,91900,"\"Ab MFK\"",5,Automat,Black
806.0,Honda,ACCORD,Accord Coupé V6 3.0i VTEC,Accord Coupé V6 3.0i VTEC,HONDA Accord Coupé V6 3.0i VTEC,Coupé,2997,Zuzwil,253 g/km,Occasion,G,10.7 l/100km,2,Vorderradantrieb,7,1998,Benzin,200,anthrazit,186000,"\"Ab MFK\"",5,Automat,Black
813.0,Mercedes-benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2006,Benzin,306,grau,8000,"\"Ab MFK\"",2,Automat sequentiell,Black
828.0,BMW,"",323 i E21,323 i E21,BMW 323 i E21,Coupé,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1979,Benzin,143,blau,157400,null,5,Schaltgetriebe,Black
856.0,Mercedes-benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,beige,22400,"\"Ab MFK\"",4,Automat,Silver
907.0,Mercedes-benz,CL 55 AMG,CL 55 AMG,CL 55 AMG,MERCEDES-BENZ CL 55 AMG,Coupé,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,2,Hinterradantrieb,11,2002,Benzin,500,schwarz,48300,"\"Ab MFK\"",4,Automat,Silver
1055.0,Renault,Alpine A110,Alpine A110 1600S,1600S,RENAULT Alpine A110 1600S,Coupé,1564,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1970,Benzin,124,beige,57700,"\"Ab MFK\"",2,Schaltgetriebe,Silver
1074.0,Mercedes-benz,E 50 AMG,E 50 AMG Avantgarde,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,Limousine,4973,Zuzwil,315 g/km,Occasion,null,13.5 l/100km,4,Hinterradantrieb,3,1997,Benzin,347,schwarz,67400,"\"Ab MFK\"",5,Automat,Other
1082.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,5,2003,Benzin,390,braun,78300,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,White
113.0,Mercedes-benz,500,500 SE,500 SE,MERCEDES-BENZ 500 SE,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,8,1991,Benzin,320,null,91600,"\"Ab MFK\"",5,Automat,Blue
1146.0,Mercedes-benz,S 600,S 600,S 600,MERCEDES-BENZ S 600,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1993,Benzin,394,null,26800,"\"Ab MFK\"",4,Automat,White
241.0,Porsche,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,Cabriolet,3596,Zuzwil,270 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,6,2005,Benzin,325,schwarz,20400,"\"Ab MFK\"",2,Schaltgetriebe manuell,Grey
262.0,Mercedes-benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,schwarz,47400,"\"Ab MFK\"",5,Automat,Grey
309.0,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,Coupé,3387,Zuzwil,290 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2001,Benzin,300,beige,135800,"\"Ab MFK\"",4,Automat,Grey
310.0,Renault,"",R8 Gordini,R8 Gordini,RENAULT R8 Gordini,Kleinwagen,0,Zuzwil,null,Oldtimer,null,null,0,null,4,1969,null,0,schwarz,45000,"\"Ab MFK\"",0,Schaltgetriebe,Grey
49.0,Lincoln,Navigator,Navigator 32 V,32 V,LINCOLN Navigator 32 V,SUV / Geländewagen,5403,Zuzwil,null,Occasion,null,null,5,null,3,2003,Benzin,300,schwarz,130000,"\"Ab MFK\"",7,Automatik-Getriebe,Blue
500.0,Jaguar,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,1,2000,Benzin,276,beige,44200,"\"Ab MFK\"",5,Automat,Red
539.0,Rolls-royce,CORNICHE,CORNICHE II Coupé,II Coupé,ROLLS-ROYCE CORNICHE II Coupé,Coupé,0,Basel,null,Oldtimer,null,null,0,null,7,1980,Benzin,0,braun,32000,null,4,null,Black
799.0,Mercedes-benz,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,schwarz,74500,"\"Ab MFK\"",5,Automat,Black
825.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,11,1994,Benzin,226,grau,87000,"\"Ab MFK\"",5,Automat,Black
868.0,Mercedes-benz,E 250,E 250 CGI BlueEff Avgarde,E 250 CGI BlueEff Avgarde,MERCEDES-BENZ E 250 CGI BlueEff Avgarde,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,schwarz,29800,"\"Ab MFK\"",5,Automat sequentiell,Silver
1072.0,Chevrolet,CORVETTE,CORVETTE C2,C2,CHEVROLET CORVETTE C2,Coupé,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1967,Benzin,0,schwarz,21300,"\"Ab MFK\"",2,Schaltgetriebe,Other
128.0,Mercedes-benz,E 63 AMG,E 63 AMG S 4Matic,E 63 AMG S 4Matic,MERCEDES-BENZ E 63 AMG S 4Matic,Limousine,5461,Zuzwil,242 g/km,Occasion,G,10.3 l/100km,4,Allrad,7,2013,Benzin,585,schwarz,23900,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Blue
134.0,BMW,Z1,Z1,null,BMW Z1,Cabriolet,2494,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1990,Benzin,170,mehrfarbig,27700,null,2,Schaltgetriebe manuell,Blue
251.0,Maserati,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,400,beige,46050,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Grey
278.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,grau,54600,"\"Ab MFK\"",5,Automat,Grey
291.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,36700,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell,Grey
295.0,Mercedes-benz,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,Coupé,6209,Zuzwil,369 g/km,Occasion,G,15.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,507,schwarz,36000,"\"Ab MFK\"",2,Automat sequentiell,Grey
346.0,Mercedes-benz,SLK 200,SLK 200,SLK 200,MERCEDES-BENZ SLK 200,Cabriolet,1796,Zuzwil,149 g/km,Occasion,E,6.4 l/100km,2,Hinterradantrieb,5,2011,Benzin,184,grau,13800,"\"Ab MFK\"",2,Schaltgetriebe manuell,Grey
383.0,BMW,Z4,Z4 2.5i Roadster,Z4 2.5i Roadster,BMW Z4 2.5i Roadster,Cabriolet,2494,Zuzwil,216 g/km,Occasion,G,8.9 l/100km,2,Hinterradantrieb,3,2003,Benzin,192,schwarz,103600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Green
414.0,Mercedes-benz,SLK 320,SLK 320,SLK 320,MERCEDES-BENZ SLK 320,Cabriolet,3199,Zuzwil,267 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,5,2000,Benzin,218,schwarz,43200,"\"Ab MFK\"",2,Schaltgetriebe manuell,Green
444.0,Mercedes-benz,E 350,E 350 Elégance 4Matic,E 350 Elégance 4Matic,MERCEDES-BENZ E 350 Elégance 4Matic,Kombi,3498,Zuzwil,261 g/km,Occasion,G,11.0 l/100km,5,Allrad,4,2005,Benzin,272,schwarz,140200,"\"Ab MFK\"",5,Automat,Red
476.0,BMW,M5,M5,M5,BMW M5,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,4,1999,Benzin,400,braun,29800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Red
523.0,Ferrari,F355,F355 Spider,F355 Spider,FERRARI F355 Spider,Cabriolet,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,schwarz,34600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black
