ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
791.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,schwarz mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,8,1997,Benzin,320,grau,39800,"\"Ab MFK\"",2,Automat
946.0,CHRYSLER,VIPER,Viper GTS,Viper GTS,CHRYSLER Viper GTS,silber mét.,Coupé,7990,Zuzwil,483 g/km,Occasion,null,18.8 l/100km,2,Hinterradantrieb,12,2000,Benzin,389,schwarz,66900,"\"Ab MFK\"",2,Schaltgetriebe manuell
949.0,FORD,"",RS200 EVO Gruppe B,RS200 EVO Gruppe B,FORD RS200 EVO Gruppe B,silber mét.,Coupé,2100,Zuzwil,null,Occasion,null,null,2,Allrad,8,1986,Benzin,600,null,1000,null,2,Schaltgetriebe
967.0,BMW,330,330xi,330xi,BMW 330xi,silber mét.,Limousine,2979,Zuzwil,229 g/km,Occasion,null,9.6 l/100km,4,Allrad,11,2001,Benzin,231,null,124800,"\"Ab MFK\"",5,Automatik-Getriebe
983.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,silber mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,4,2005,Benzin,306,grau,78700,"\"Ab MFK\"",4,Automat sequentiell
1059.0,MERCEDES-BENZ,ML 350,ML 350 Inspiration,ML 350 Inspiration,MERCEDES-BENZ ML 350 Inspiration,silber mét.,SUV / Geländewagen,3724,Zuzwil,305 g/km,Occasion,G,12.7 l/100km,5,Allrad,10,2003,Benzin,235,schwarz,126300,"\"Ab MFK\"",5,Automat
176.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,blau mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,3,2005,Benzin,400,braun,8000,"\"Ab MFK\"",2,Automatik-Getriebe
178.0,FERRARI,575M,575M,575M,FERRARI 575M,blau mét.,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,7,2002,Benzin,517,bordeaux,51200,"\"Ab MFK\"",2,Automatik-Getriebe
200.0,PORSCHE,911,911 Turbo S Cabrio,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,bordeaux mét.,Cabriolet,3800,Zuzwil,231 g/km,Neu,G,9.9 l/100km,2,Allrad,5,2014,Benzin,560,schwarz,450,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
206.0,BENTLEY,"",T 2,T 2,BENTLEY T 2,bordeaux mét.,Limousine,6744,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,2,1979,Benzin,196,mehrfarbig,175100,"\"Ab MFK\"",5,Automatik-Getriebe
219.0,DAEWOO,TACUMA,Tacuma 2000i CDX,Tacuma 2000i CDX,DAEWOO Tacuma 2000i CDX,gelb,Kompaktvan / Minivan,1998,Zuzwil,236 g/km,Occasion,G,9.0 l/100km,5,Vorderradantrieb,10,2003,Benzin,121,grau,103000,"\"Ab MFK\"",5,Schaltgetriebe manuell
238.0,DAIMLER,XJ,Six 4.0,Six 4.0,DAIMLER Six 4.0,gold mét.,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1996,Benzin,241,beige,94800,"\"Ab MFK\"",5,Automat
433.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,grün mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,schwarz,47500,"\"Ab MFK\"",4,Schaltgetriebe manuell
561.0,BMW,540,540i,540i,BMW 540i,schwarz,Limousine,4398,Zuzwil,292 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,11,1998,Benzin,286,schwarz,93000,"\"Ab MFK\"",5,Automatik-Getriebe
571.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,schwarz,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,8,2003,Benzin,450,beige,114000,"\"Ab MFK\"",5,Automat sequentiell
587.0,FORD,ESCORT,Escort 2.0i RS Cosworth,Escort 2.0i RS Cosworth,FORD Escort 2.0i RS Cosworth,schwarz,Limousine,1992,Zuzwil,null,Occasion,null,null,3,Allrad,4,1994,Benzin,220,mehrfarbig,11000,"\"Ab MFK\", \"Tuning\"",5,Schaltgetriebe manuell
588.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,schwarz,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,schwarz,63400,"\"Ab MFK\"",5,Automat
612.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,schwarz mét.,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,null,27800,"\"Ab MFK\"",4,Automat
69.0,BENTLEY,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,blau,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,2,1999,Benzin,354,grau,44600,"\"Ab MFK\"",5,Automat
770.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,schwarz mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,schwarz,21400,"\"Ab MFK\"",5,Automat sequentiell
932.0,FIAT,STILO,Stilo 1.8 16V Swiss,Stilo 1.8 16V Swiss,FIAT Stilo 1.8 16V Swiss,silber mét.,Limousine,1747,Zuzwil,190 g/km,Occasion,G,8.0 l/100km,3,Vorderradantrieb,8,2006,Benzin,133,anthrazit,28800,"\"Ab MFK\"",5,Schaltgetriebe manuell
1022.0,MASERATI,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,silber mét.,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,braun,62300,"\"Ab MFK\"",4,Automatik-Getriebe
1042.0,TOYOTA,CELICA,CELICA 1600 GT DOHC,1600 GT DOHC,TOYOTA CELICA 1600 GT DOHC,silber mét.,Coupé,1588,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,10,1981,Benzin,107,beige,79300,"\"Ab MFK\"",5,Schaltgetriebe
1129.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,weiss,Limousine,4170,Zuzwil,322 g/km,Occasion,null,13.4 l/100km,4,Allrad,3,1996,Benzin,300,blau,143700,"\"Ab MFK\"",5,Automat sequentiell
127.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,schwarz,64500,"\"Ab MFK\"",5,Automat sequentiell
163.0,MERCEDES-BENZ,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,blau mét.,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2013,Benzin,525,schwarz,25100,"\"Ab MFK\"",5,Automat sequentiell
190.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,blau mét.,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2003,Benzin,500,anthrazit,32500,"\"Ab MFK\", \"Tuning\"",2,Automat
34.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,anthrazit mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,612,schwarz,97300,"\"Ab MFK\"",5,Automat sequentiell
362.0,AUSTIN-HEALEY,"",BT7 3000 Mk I,BT7 3000 Mk I,AUSTIN-HEALEY BT7 3000 Mk I,grau mét.,Cabriolet,2912,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1960,Benzin,112,schwarz,9999,"\"Ab MFK\"",2,Schaltgetriebe
382.0,BMW,M3,M3,M3,BMW M3,grün,Limousine,2301,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1987,Benzin,195,mehrfarbig,195800,"\"Ab MFK\"",4,Schaltgetriebe manuell
447.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,rot,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2004,Benzin,600,schwarz,20900,"\"Ab MFK\"",2,Automat
509.0,BMW,135,135i,135i,BMW 135i,schwarz,Cabriolet,2979,Zuzwil,225 g/km,Occasion,G,9.4 l/100km,2,Hinterradantrieb,10,2008,Benzin,306,braun,25700,"\"Ab MFK\"",4,Automat sequentiell
524.0,AUDI,S6,S6 Avant quattro 4.2,S6 Avant quattro 4.2,AUDI S6 Avant quattro 4.2,schwarz,Kombi,4170,Zuzwil,353 g/km,Occasion,null,14.9 l/100km,5,Allrad,6,1997,Benzin,290,beige,91900,"\"Ab MFK\"",5,Automat
806.0,HONDA,ACCORD,Accord Coupé V6 3.0i VTEC,Accord Coupé V6 3.0i VTEC,HONDA Accord Coupé V6 3.0i VTEC,schwarz mét.,Coupé,2997,Zuzwil,253 g/km,Occasion,G,10.7 l/100km,2,Vorderradantrieb,7,1998,Benzin,200,anthrazit,186000,"\"Ab MFK\"",5,Automat
813.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,schwarz mét.,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2006,Benzin,306,grau,8000,"\"Ab MFK\"",2,Automat sequentiell
828.0,BMW,"",323 i E21,323 i E21,BMW 323 i E21,schwarz mét.,Coupé,2315,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1979,Benzin,143,blau,157400,null,5,Schaltgetriebe
856.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,silber,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,7,2003,Benzin,500,beige,22400,"\"Ab MFK\"",4,Automat
907.0,MERCEDES-BENZ,CL 55 AMG,CL 55 AMG,CL 55 AMG,MERCEDES-BENZ CL 55 AMG,silber mét.,Coupé,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,2,Hinterradantrieb,11,2002,Benzin,500,schwarz,48300,"\"Ab MFK\"",4,Automat
1055.0,RENAULT,Alpine A110,Alpine A110 1600S,1600S,RENAULT Alpine A110 1600S,silber mét.,Coupé,1564,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1970,Benzin,124,beige,57700,"\"Ab MFK\"",2,Schaltgetriebe
1074.0,MERCEDES-BENZ,E 50 AMG,E 50 AMG Avantgarde,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,violett mét.,Limousine,4973,Zuzwil,315 g/km,Occasion,null,13.5 l/100km,4,Hinterradantrieb,3,1997,Benzin,347,schwarz,67400,"\"Ab MFK\"",5,Automat
1082.0,MASERATI,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,weiss,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,5,2003,Benzin,390,braun,78300,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
113.0,MERCEDES-BENZ,500,500 SE,500 SE,MERCEDES-BENZ 500 SE,blau mét.,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,8,1991,Benzin,320,null,91600,"\"Ab MFK\"",5,Automat
1146.0,MERCEDES-BENZ,S 600,S 600,S 600,MERCEDES-BENZ S 600,weiss mét.,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1993,Benzin,394,null,26800,"\"Ab MFK\"",4,Automat
241.0,PORSCHE,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,grau,Cabriolet,3596,Zuzwil,270 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,6,2005,Benzin,325,schwarz,20400,"\"Ab MFK\"",2,Schaltgetriebe manuell
262.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,grau,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,schwarz,47400,"\"Ab MFK\"",5,Automat
309.0,PORSCHE,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,grau mét.,Coupé,3387,Zuzwil,290 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2001,Benzin,300,beige,135800,"\"Ab MFK\"",4,Automat
310.0,RENAULT,"",R8 Gordini,R8 Gordini,RENAULT R8 Gordini,grau mét.,Kleinwagen,0,Zuzwil,null,Oldtimer,null,null,0,null,4,1969,null,0,schwarz,45000,"\"Ab MFK\"",0,Schaltgetriebe
49.0,LINCOLN,Navigator,Navigator 32 V,32 V,LINCOLN Navigator 32 V,blau,SUV / Geländewagen,5403,Zuzwil,null,Occasion,null,null,5,null,3,2003,Benzin,300,schwarz,130000,"\"Ab MFK\"",7,Automatik-Getriebe
500.0,JAGUAR,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,rot,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,1,2000,Benzin,276,beige,44200,"\"Ab MFK\"",5,Automat
539.0,ROLLS-ROYCE,CORNICHE,CORNICHE II Coupé,II Coupé,ROLLS-ROYCE CORNICHE II Coupé,schwarz,Coupé,0,Basel,null,Oldtimer,null,null,0,null,7,1980,Benzin,0,braun,32000,null,4,null
799.0,MERCEDES-BENZ,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,schwarz mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,schwarz,74500,"\"Ab MFK\"",5,Automat
825.0,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,schwarz mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,11,1994,Benzin,226,grau,87000,"\"Ab MFK\"",5,Automat
868.0,MERCEDES-BENZ,E 250,E 250 CGI BlueEff Avgarde,E 250 CGI BlueEff Avgarde,MERCEDES-BENZ E 250 CGI BlueEff Avgarde,silber mét.,Limousine,1796,Zuzwil,187 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,6,2010,Benzin,204,schwarz,29800,"\"Ab MFK\"",5,Automat sequentiell
1072.0,CHEVROLET,CORVETTE,CORVETTE C2,C2,CHEVROLET CORVETTE C2,violett mét.,Coupé,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1967,Benzin,0,schwarz,21300,"\"Ab MFK\"",2,Schaltgetriebe
128.0,MERCEDES-BENZ,E 63 AMG,E 63 AMG S 4Matic,E 63 AMG S 4Matic,MERCEDES-BENZ E 63 AMG S 4Matic,blau mét.,Limousine,5461,Zuzwil,242 g/km,Occasion,G,10.3 l/100km,4,Allrad,7,2013,Benzin,585,schwarz,23900,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
134.0,BMW,Z1,Z1,null,BMW Z1,blau mét.,Cabriolet,2494,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1990,Benzin,170,mehrfarbig,27700,null,2,Schaltgetriebe manuell
251.0,MASERATI,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,grau,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,400,beige,46050,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
278.0,LAND ROVER,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,grau,54600,"\"Ab MFK\"",5,Automat
291.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,grau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,36700,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
295.0,MERCEDES-BENZ,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,grau mét.,Coupé,6209,Zuzwil,369 g/km,Occasion,G,15.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,507,schwarz,36000,"\"Ab MFK\"",2,Automat sequentiell
346.0,MERCEDES-BENZ,SLK 200,SLK 200,SLK 200,MERCEDES-BENZ SLK 200,grau mét.,Cabriolet,1796,Zuzwil,149 g/km,Occasion,E,6.4 l/100km,2,Hinterradantrieb,5,2011,Benzin,184,grau,13800,"\"Ab MFK\"",2,Schaltgetriebe manuell
383.0,BMW,Z4,Z4 2.5i Roadster,Z4 2.5i Roadster,BMW Z4 2.5i Roadster,grün,Cabriolet,2494,Zuzwil,216 g/km,Occasion,G,8.9 l/100km,2,Hinterradantrieb,3,2003,Benzin,192,schwarz,103600,"\"Ab MFK\"",2,Schaltgetriebe manuell
414.0,MERCEDES-BENZ,SLK 320,SLK 320,SLK 320,MERCEDES-BENZ SLK 320,grün mét.,Cabriolet,3199,Zuzwil,267 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,5,2000,Benzin,218,schwarz,43200,"\"Ab MFK\"",2,Schaltgetriebe manuell
444.0,MERCEDES-BENZ,E 350,E 350 Elégance 4Matic,E 350 Elégance 4Matic,MERCEDES-BENZ E 350 Elégance 4Matic,rot,Kombi,3498,Zuzwil,261 g/km,Occasion,G,11.0 l/100km,5,Allrad,4,2005,Benzin,272,schwarz,140200,"\"Ab MFK\"",5,Automat
476.0,BMW,M5,M5,M5,BMW M5,rot,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,4,1999,Benzin,400,braun,29800,"\"Ab MFK\"",5,Schaltgetriebe manuell
523.0,FERRARI,F355,F355 Spider,F355 Spider,FERRARI F355 Spider,schwarz,Cabriolet,3496,Zuzwil,470 g/km,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1998,Benzin,380,schwarz,34600,"\"Ab MFK\"",2,Schaltgetriebe manuell
537.0,RENAULT,"",DAUPHINE GORDINI,DAUPHINE GORDINI,RENAULT DAUPHINE GORDINI,schwarz,Limousine,845,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1960,Benzin,33,beige,177000,"\"Ab MFK\"",5,Schaltgetriebe
640.0,BENTLEY,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,schwarz mét.,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,7,2007,Benzin,560,mehrfarbig,50900,"\"Ab MFK\"",4,Automat
676.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,8,2002,Benzin,476,beige,34500,"\"Ab MFK\"",2,Automat
695.0,LOTUS,ELISE,Elise,Elise,LOTUS Elise,schwarz mét.,Cabriolet,1796,Zuzwil,183 g/km,Occasion,G,7.7 l/100km,2,Hinterradantrieb,6,2001,Benzin,120,schwarz,75100,"\"Ab MFK\"",2,Schaltgetriebe manuell
715.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,schwarz mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2003,Benzin,420,schwarz,85200,"\"Ab MFK\"",4,Schaltgetriebe manuell
735.0,BMW,X5,X5 4.6is,X5 4.6is,BMW X5 4.6is,schwarz mét.,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,6,2003,Benzin,347,schwarz,21800,"\"Ab MFK\"",5,Automat sequentiell
822.0,TOYOTA,LAND CRUISER,LAND CRUISER BJ 40 LT,BJ 40 LT,TOYOTA LAND CRUISER BJ 40 LT,schwarz mét.,SUV / Geländewagen,2977,Zuzwil,null,Occasion,null,null,3,Allrad,7,1979,Diesel,0,mehrfarbig,240500,null,6,Schaltgetriebe
919.0,BMW,M5,M5,M5,BMW M5,silber mét.,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,4,2005,Benzin,503,schwarz,27800,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
1030.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,silber mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,10,2002,Benzin,476,schwarz,52400,"\"Ab MFK\"",5,Automat sequentiell
1110.0,CHEVROLET,Silverado,Silverado 2500HD 6.6l V8,2500HD 6.6l V8,CHEVROLET Silverado 2500HD 6.6l V8,weiss,Pick-up,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,2,2007,null,0,mehrfarbig,34500,"\"Ab MFK\"",5,Automatik-Getriebe
243.0,BUGATTI,EB,EB 110 GT/SS,110 GT/SS,BUGATTI EB 110 GT/SS,grau,Coupé,3500,Zuzwil,null,Occasion,null,null,2,Allrad,8,1998,Benzin,611,null,4000,null,2,Schaltgetriebe
286.0,FIAT,PUNTO,Punto 1.8 16V HGT,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,grau mét.,Kleinwagen,1747,Zuzwil,197 g/km,Occasion,G,8.3 l/100km,3,Vorderradantrieb,5,2004,Benzin,131,anthrazit,75200,"\"Ab MFK\"",5,Schaltgetriebe manuell
306.0,VW,PHAETON,Phaeton 4.2 V8 4Motion,Phaeton 4.2 V8 4Motion,VW Phaeton 4.2 V8 4Motion,grau mét.,Limousine,4172,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Allrad,11,2003,Benzin,335,schwarz,119000,"\"Ab MFK\"",5,Automat sequentiell
387.0,MERCEDES-BENZ,SL 63 AMG,SL 63 AMG,SL 63 AMG,MERCEDES-BENZ SL 63 AMG,grün,Cabriolet,6209,Zuzwil,328 g/km,Occasion,null,14.1 l/100km,2,Hinterradantrieb,6,2008,Benzin,525,schwarz,62700,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
425.0,MERCEDES-BENZ,S 600,S 600,S 600,MERCEDES-BENZ S 600,grün mét.,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,394,schwarz,99500,"\"Ab MFK\"",4,Automat
440.0,LAMBORGHINI,DIABLO,DIABLO SV-R Race,SV-R Race,LAMBORGHINI DIABLO SV-R Race,orange mét.,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Allrad,0,1996,Benzin,0,null,7000,null,1,Schaltgetriebe
450.0,PORSCHE,944,944 S2 Cabriolet ABS,944 S2 Cabriolet ABS,PORSCHE 944 S2 Cabriolet ABS,rot,Cabriolet,2989,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1990,Benzin,211,beige,148600,"\"Ab MFK\"",4,Schaltgetriebe manuell
470.0,BENTLEY,Mulsanne,Mulsanne Turbo,Turbo,BENTLEY Mulsanne Turbo,rot,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1986,Benzin,300,grün,101500,"\"Ab MFK\"",5,Automatik-Getriebe
544.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,schwarz,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,11,2003,Benzin,500,schwarz,41100,"\"Ab MFK\"",4,Automat
646.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1990,Benzin,320,bordeaux,23800,"\"Ab MFK\"",0,Automat
692.0,MERCEDES-BENZ,SLK 55 AMG,SLK 55 AMG,SLK 55 AMG,MERCEDES-BENZ SLK 55 AMG,schwarz mét.,Cabriolet,5461,Zuzwil,195 g/km,Occasion,G,8.4 l/100km,2,Hinterradantrieb,9,2012,Benzin,422,schwarz,19400,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automat sequentiell
896.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,silber mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,29300,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
928.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,silber mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,3,2003,Benzin,450,grau,34000,"\"Direkt-/Parallelimport\"",5,Automat
955.0,MERCEDES-BENZ,E 320,E 320 CDI Avantgarde,E 320 CDI Avantgarde,MERCEDES-BENZ E 320 CDI Avantgarde,silber mét.,Limousine,2987,Zuzwil,202 g/km,Vorführmodell,G,7.6 l/100km,4,Hinterradantrieb,6,2007,Diesel,224,schwarz,100,"\"Ab MFK\"",5,Automat sequentiell
1035.0,PORSCHE,911,911 Carrera 4 S,911 Carrera 4 S,PORSCHE 911 Carrera 4 S,silber mét.,Coupé,3596,Zuzwil,277 g/km,Occasion,G,11.4 l/100km,2,Allrad,3,2002,Benzin,320,blau,68100,"\"Ab MFK\"",4,Schaltgetriebe manuell
1046.0,BMW,750,750i,750i,BMW 750i,silber mét.,Limousine,5379,Zuzwil,327 g/km,Occasion,null,14.2 l/100km,4,Hinterradantrieb,3,1997,Benzin,327,schwarz,69600,"\"Ab MFK\"",5,Automat sequentiell
1058.0,LAMBORGHINI,MURCIÉLAGO,Murciélago 6.2 Coupé,Murciélago 6.2 Coupé,LAMBORGHINI Murciélago 6.2 Coupé,silber mét.,Coupé,6192,Porrentruy,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,2,2003,Benzin,580,null,9000,"\"Ab MFK\"",2,Schaltgetriebe manuell
1081.0,PORSCHE,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,weiss,SUV / Geländewagen,4511,Zuzwil,380 g/km,Occasion,null,15.8 l/100km,5,Allrad,3,2003,Benzin,340,schwarz,115000,"\"Ab MFK\"",5,Automatik-Getriebe
